id,source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,horizon_type,depth2,depth1,depth,bulk_density,bd_method,cf,cf_method,cconc,cconc_method,mineral_d,ff_d,total_d,ccontent,total_c,ccontent_1m,total_c_1m,pedon_start
3771,"BEC (Meidinger and Pojar, 1991)",410,Podzolic,49.34141922,124.6776962,NA,5,BFcc,Mineral,-10.0,-62.0,52.0,1.38,1,5.0,1,1.7,2,,,,11589.0,,11589.0,,False
3772,"BEC (Meidinger and Pojar, 1991)",410,Podzolic,49.34141922,124.6776962,NA,6,BC1,Mineral,-62.0,-77.0,15.0,1.38,1,40.0,1,0.54,2,,,,671.0,,671.0,,False
3773,"BEC (Meidinger and Pojar, 1991)",410,Podzolic,49.34141922,124.6776962,NA,7,BC2,Mineral,-77.0,-118.0,41.0,1.38,1,40.0,1,0.54,2,,,,1833.0,,1028.0,,False
3774,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,1,Lv,Organic,5.0,0.0,5.0,0.16,1,0.0,1,37.4,2,82.0,5.0,87.0,2992.0,16151.0,2992.0,161.51,True
3775,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,2,Ahe,Mineral,0.0,-3.0,3.0,1.07,1,5.0,1,3.36,2,,,,1025.0,,1025.0,,False
3776,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,3,Ahe,Mineral,-3.0,-16.0,13.0,1.07,1,10.0,1,3.36,2,,,,4206.0,,4206.0,,False
3777,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,4,Bm1,Mineral,-16.0,-32.0,16.0,1.43,1,30.0,1,1.2,2,,,,1922.0,,1922.0,,False
3778,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,5,Bm2,Mineral,-32.0,-82.0,50.0,1.43,1,30.0,1,1.2,2,,,,6006.0,,6006.0,,False
3779,"BEC (Meidinger and Pojar, 1991)",411,Brunisolic,49.34355927,124.6830978,NA,6,R,Mineral,-82.0,-82.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
3780,"BEC (Meidinger and Pojar, 1991)",412,Podzolic,49.39604568,124.6665421,NA,1,L,Organic,4.5,3.0,1.5,0.14,1,0.0,1,43.21,2,60.0,4.5,64.5,907.0,11009.0,907.0,110.09,True
3781,"BEC (Meidinger and Pojar, 1991)",412,Podzolic,49.39604568,124.6665421,NA,2,F,Organic,3.0,1.0,2.0,0.14,1,0.0,1,43.21,2,,,,1210.0,,1210.0,,False
3782,"BEC (Meidinger and Pojar, 1991)",412,Podzolic,49.39604568,124.6665421,NA,3,H,Organic,1.0,0.0,1.0,0.14,1,0.0,1,36.65,2,,,,513.0,,513.0,,False
3783,"BEC (Meidinger and Pojar, 1991)",412,Podzolic,49.39604568,124.6665421,NA,4,Ah,Mineral,0.0,-1.0,1.0,1.31,1,0.0,1,4.74,2,,,,621.0,,621.0,,False
3784,"BEC (Meidinger and Pojar, 1991)",412,Podzolic,49.39604568,124.6665421,NA,5,Bm,Mineral,-1.0,-60.0,59.0,1.19,1,35.0,1,1.7,2,,,,7758.0,,7758.0,,False
3785,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,1,Lv,Organic,2.5,2.0,0.5,0.16,1,0.0,1,37.4,2,23.0,2.5,25.5,299.0,3414.0,299.0,34.14,True
3786,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,2,Fm,Organic,2.0,0.5,1.5,0.16,1,0.0,1,37.4,2,,,,898.0,,898.0,,False
3787,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,3,Hh,Organic,0.5,0.0,0.5,0.16,1,0.0,1,30.85,2,,,,247.0,,247.0,,False
3788,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,4,Bmj,Mineral,0.0,-7.0,7.0,1.45,1,60.0,1,1.2,2,,,,487.0,,487.0,,False
3789,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,5,Bf,Mineral,-7.0,-23.0,16.0,1.03,1,25.0,1,1.2,2,,,,1483.0,,1483.0,,False
3790,"BEC (Meidinger and Pojar, 1991)",413,Brunisolic,49.21611023,124.8469009,NA,6,R,Mineral,0.0,0.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
3791,"BEC (Meidinger and Pojar, 1991)",414,Podzolic,49.42522049,124.6667023,NA,1,Fa,Organic,3.5,0.0,3.5,0.14,1,0.0,1,43.21,2,65.0,3.5,68.5,2117.0,9626.0,2117.0,96.26,True
3792,"BEC (Meidinger and Pojar, 1991)",414,Podzolic,49.42522049,124.6667023,NA,2,Bm,Mineral,0.0,-20.0,20.0,1.19,1,25.0,1,1.7,2,,,,3034.0,,3034.0,,False
3793,"BEC (Meidinger and Pojar, 1991)",414,Podzolic,49.42522049,124.6667023,NA,3,Bf,Mineral,-20.0,-38.0,18.0,1.38,1,25.0,1,1.7,2,,,,3167.0,,3167.0,,False
3794,"BEC (Meidinger and Pojar, 1991)",414,Podzolic,49.42522049,124.6667023,NA,4,BC,Mineral,-38.0,-65.0,27.0,1.38,1,35.0,1,0.54,2,,,,1308.0,,1308.0,,False
3795,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,1,SS,Organic,10.0,8.0,2.0,0.0,1,0.0,1,,2,36.0,10.0,46.0,,8467.0,,84.67,True
3796,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,2,Lv,Organic,8.0,7.0,1.0,0.14,1,0.0,1,43.21,2,,,,605.0,,605.0,,False
3797,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,3,Fm,Organic,7.0,5.0,2.0,0.14,1,0.0,1,43.21,2,,,,1210.0,,1210.0,,False
3798,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,4,Hh,Organic,5.0,0.0,5.0,0.14,1,0.0,1,36.65,2,,,,2566.0,,2566.0,,False
3799,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,5,Bf,Mineral,0.0,-14.0,14.0,1.38,1,5.0,1,1.7,2,,,,3120.0,,3120.0,,False
3800,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,6,BCc,Mineral,-14.0,-31.0,17.0,1.38,1,45.0,1,0.54,2,,,,697.0,,697.0,,False
3801,"BEC (Meidinger and Pojar, 1991)",415,Podzolic,49.42050171,124.677002,NA,7,Cgj,Mineral,-31.0,-36.0,5.0,1.78,1,45.0,1,0.55,2,,,,269.0,,269.0,,False
3802,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,1,Ln,Organic,26.0,24.0,2.0,0.14,1,0.0,1,43.21,2,10.0,26.0,36.0,1210.0,15915.0,1210.0,159.15,True
3803,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,2,Fm,Organic,24.0,15.0,9.0,0.14,1,0.0,1,43.21,2,,,,5444.0,,5444.0,,False
3804,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,3,Fa,Organic,15.0,7.0,8.0,0.14,1,0.0,1,43.21,2,,,,4840.0,,4840.0,,False
3805,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,4,Hh,Organic,7.0,0.0,7.0,0.14,1,0.0,1,36.65,2,,,,3592.0,,3592.0,,False
3806,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,5,Bh,Mineral,0.0,-2.0,2.0,0.87,1,10.0,1,1.7,2,,,,266.0,,266.0,,False
3807,"BEC (Meidinger and Pojar, 1991)",416,Podzolic,50.05971527,124.0385361,NA,6,Bf,Mineral,-2.0,-10.0,8.0,1.38,1,70.0,1,1.7,2,,,,563.0,,563.0,,False
3808,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,1,Ln,Organic,35.0,28.0,7.0,0.14,1,0.0,1,43.21,2,21.0,35.0,56.0,4235.0,25509.0,4235.0,255.09,True
3809,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,2,Fa,Organic,28.0,18.0,10.0,0.14,1,0.0,1,43.21,2,,,,6049.0,,6049.0,,False
3810,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,3,Hh,Organic,18.0,0.0,18.0,0.14,1,0.0,1,36.65,2,,,,9236.0,,9236.0,,False
3811,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,4,Ae,Mineral,0.0,-5.0,5.0,1.31,1,0.0,1,4.74,2,,,,3105.0,,3105.0,,False
3812,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,5,Bh,Mineral,-5.0,-8.0,3.0,0.87,1,0.0,1,1.7,2,,,,444.0,,444.0,,False
3813,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,6,Bf,Mineral,-8.0,-21.0,13.0,1.38,1,20.0,1,1.7,2,,,,2440.0,,2440.0,,False
3814,"BEC (Meidinger and Pojar, 1991)",417,Podzolic,50.05916595,124.0396957,NA,7,R,Mineral,-21.0,-21.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
3815,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,1,Ln,Organic,34.0,29.0,5.0,0.14,1,0.0,1,43.21,2,23.0,34.0,57.0,3025.0,28970.0,3025.0,289.7,True
3816,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,2,Fa,Organic,29.0,4.0,25.0,0.14,1,0.0,1,43.21,2,,,,15124.0,,15124.0,,False
3817,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,3,Hh,Organic,4.0,0.0,4.0,0.14,1,0.0,1,36.65,2,,,,2052.0,,2052.0,,False
3818,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,4,Ae,Mineral,0.0,-16.0,16.0,1.31,1,20.0,1,4.74,2,,,,7948.0,,7948.0,,False
3819,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,5,Bf,Mineral,-16.0,-23.0,7.0,1.38,1,50.0,1,1.7,2,,,,821.0,,821.0,,False
3820,"BEC (Meidinger and Pojar, 1991)",418,Podzolic,50.06119156,124.0384598,NA,6,C,Mineral,-23.0,-23.0,0.0,1.63,1,0.0,1,0.55,2,,,,0.0,,0.0,,False
3821,"BEC (Meidinger and Pojar, 1991)",419,Podzolic,49.43035889,124.6697998,NA,1,Fa,Organic,3.0,0.0,3.0,0.14,1,0.0,1,43.21,2,75.0,3.0,78.0,1815.0,20330.0,1815.0,203.3,True
3822,"BEC (Meidinger and Pojar, 1991)",419,Podzolic,49.43035889,124.6697998,NA,2,Ahf,Mineral,0.0,-20.0,20.0,1.31,1,20.0,1,4.74,2,,,,9935.0,,9935.0,,False
3823,"BEC (Meidinger and Pojar, 1991)",419,Podzolic,49.43035889,124.6697998,NA,3,Bm,Mineral,-20.0,-35.0,15.0,1.19,1,20.0,1,1.7,2,,,,2428.0,,2428.0,,False
3824,"BEC (Meidinger and Pojar, 1991)",419,Podzolic,49.43035889,124.6697998,NA,4,Bf,Mineral,-35.0,-65.0,30.0,1.38,1,20.0,1,1.7,2,,,,5630.0,,5630.0,,False
3825,"BEC (Meidinger and Pojar, 1991)",419,Podzolic,49.43035889,124.6697998,NA,5,BC,Mineral,-65.0,-75.0,10.0,1.38,1,30.0,1,0.54,2,,,,522.0,,522.0,,False
3826,"BEC (Meidinger and Pojar, 1991)",420,Podzolic,49.3986702,124.7221985,NA,1,Lv,Organic,3.0,2.5,0.5,0.14,1,0.0,1,43.21,2,28.0,3.0,31.0,302.0,4068.0,302.0,40.68,True
3827,"BEC (Meidinger and Pojar, 1991)",420,Podzolic,49.3986702,124.7221985,NA,2,Fm,Organic,2.5,0.5,2.0,0.14,1,0.0,1,43.21,2,,,,1210.0,,1210.0,,False
3828,"BEC (Meidinger and Pojar, 1991)",420,Podzolic,49.3986702,124.7221985,NA,3,Hh,Organic,0.5,0.0,0.5,0.14,1,0.0,1,36.65,2,,,,257.0,,257.0,,False
3829,"BEC (Meidinger and Pojar, 1991)",420,Podzolic,49.3986702,124.7221985,NA,4,Bf,Mineral,0.0,-28.0,28.0,1.38,1,65.0,1,1.7,2,,,,2299.0,,2299.0,,False
3830,"BEC (Meidinger and Pojar, 1991)",420,Podzolic,49.3986702,124.7221985,NA,5,R,Mineral,-28.0,-28.0,0.0,0.0,1,0.0,1,,2,,,,,,,,False
3831,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,1,L,Organic,20.0,18.0,2.0,0.16,1,0.0,1,37.4,2,25.0,20.0,45.0,1197.0,15141.0,1197.0,151.41,True
3832,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,2,F,Organic,18.0,3.0,15.0,0.16,1,0.0,1,37.4,2,,,,8976.0,,8976.0,,False
3833,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,3,H,Organic,3.0,0.0,3.0,0.16,1,0.0,1,30.85,2,,,,1481.0,,1481.0,,False
3834,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,4,Ah,Mineral,0.0,-3.0,3.0,1.07,1,2.0,1,3.36,2,,,,1057.0,,1057.0,,False
3835,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,5,Bm,Mineral,-3.0,-15.0,12.0,1.45,1,10.0,1,1.2,2,,,,1879.0,,1879.0,,False
3836,"BEC (Meidinger and Pojar, 1991)",421,Brunisolic,49.67793655,124.4586945,NA,6,BCgj,Mineral,-15.0,-25.0,10.0,1.45,1,0.0,1,0.38,2,,,,551.0,,551.0,,False
3837,"BEC (Meidinger and Pojar, 1991)",422,Brunisolic,49.43975449,124.7054367,NA,1,L,Organic,3.0,2.0,1.0,0.16,1,0.0,1,37.4,2,2.0,3.0,5.0,598.0,2523.0,598.0,25.23,True
3838,"BEC (Meidinger and Pojar, 1991)",422,Brunisolic,49.43975449,124.7054367,NA,2,F,Organic,2.0,1.0,1.0,0.16,1,0.0,1,37.4,2,,,,598.0,,598.0,,False
3839,"BEC (Meidinger and Pojar, 1991)",422,Brunisolic,49.43975449,124.7054367,NA,3,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,,,,494.0,,494.0,,False
3840,"BEC (Meidinger and Pojar, 1991)",422,Brunisolic,49.43975449,124.7054367,NA,4,Ae,Mineral,0.0,-2.0,2.0,1.24,1,0.0,1,3.36,2,,,,833.0,,833.0,,False
3841,"BEC (Meidinger and Pojar, 1991)",422,Brunisolic,49.43975449,124.7054367,NA,5,Bm,Mineral,-2.0,-2.0,0.0,1.45,1,40.0,1,1.2,2,,,,0.0,,0.0,,False
3842,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,1,Lv,Organic,9.0,8.0,1.0,0.14,1,0.0,1,43.21,2,60.0,9.0,69.0,605.0,17921.0,605.0,179.21,True
3843,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,2,Fa,Organic,8.0,4.0,4.0,0.14,1,0.0,1,43.21,2,,,,2420.0,,2420.0,,False
3844,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,3,Hr,Organic,4.0,0.0,4.0,0.14,1,0.0,1,36.65,2,,,,2052.0,,2052.0,,False
3845,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,4,Ae,Mineral,0.0,-4.0,4.0,1.31,1,15.0,1,4.74,2,,,,2111.0,,2111.0,,False
3846,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,5,Bf1,Mineral,-4.0,-23.0,19.0,1.38,1,15.0,1,1.7,2,,,,3789.0,,3789.0,,False
3847,"BEC (Meidinger and Pojar, 1991)",423,Podzolic,49.85855103,124.2956009,NA,6,Bf2,Mineral,-23.0,-60.0,37.0,1.38,1,20.0,1,1.7,2,,,,6944.0,,6944.0,,False
3848,"BEC (Meidinger and Pojar, 1991)",424,Brunisolic,49.44329453,124.72509,NA,1,Ln,Organic,8.0,6.0,2.0,0.16,1,0.0,1,37.4,2,40.0,8.0,48.0,1197.0,13330.0,1197.0,133.3,True
3849,"BEC (Meidinger and Pojar, 1991)",424,Brunisolic,49.44329453,124.72509,NA,2,Fm,Organic,6.0,5.0,1.0,0.16,1,0.0,1,37.4,2,,,,598.0,,598.0,,False
3850,"BEC (Meidinger and Pojar, 1991)",424,Brunisolic,49.44329453,124.72509,NA,3,Fa,Organic,5.0,0.0,5.0,0.16,1,0.0,1,37.4,2,,,,2992.0,,2992.0,,False
3851,"BEC (Meidinger and Pojar, 1991)",424,Brunisolic,49.44329453,124.72509,NA,4,Ae,Mineral,0.0,-7.0,7.0,1.24,1,2.0,1,3.36,2,,,,2858.0,,2858.0,,False
3852,"BEC (Meidinger and Pojar, 1991)",424,Brunisolic,49.44329453,124.72509,NA,5,Bm,Mineral,0.0,-33.0,33.0,1.45,1,1.0,1,1.2,2,,,,5685.0,,5685.0,,False
3853,"BEC (Meidinger and Pojar, 1991)",425,Brunisolic,49.52659988,124.6437225,NA,1,L,Organic,5.5,5.0,0.5,0.16,1,0.0,1,37.4,2,22.0,5.5,27.5,299.0,6633.0,299.0,66.33,True
3854,"BEC (Meidinger and Pojar, 1991)",425,Brunisolic,49.52659988,124.6437225,NA,2,F,Organic,5.0,3.0,2.0,0.16,1,0.0,1,37.4,2,,,,1197.0,,1197.0,,False
3855,"BEC (Meidinger and Pojar, 1991)",425,Brunisolic,49.52659988,124.6437225,NA,3,H,Organic,3.0,0.0,3.0,0.16,1,0.0,1,30.85,2,,,,1481.0,,1481.0,,False
3856,"BEC (Meidinger and Pojar, 1991)",425,Brunisolic,49.52659988,124.6437225,NA,4,Ah,Mineral,0.0,-4.0,4.0,1.07,1,20.0,1,3.36,2,,,,1150.0,,1150.0,,False
3857,"BEC (Meidinger and Pojar, 1991)",425,Brunisolic,49.52659988,124.6437225,NA,5,Bm,Mineral,-4.0,-22.0,18.0,1.45,1,20.0,1,1.2,2,,,,2506.0,,2506.0,,False
3858,"BEC (Meidinger and Pojar, 1991)",426,Podzolic,50.08654404,124.0888519,NA,1,Ln,Organic,4.0,3.0,1.0,0.14,1,0.0,1,43.21,2,55.0,4.0,59.0,605.0,6719.0,605.0,67.19,True
3859,"BEC (Meidinger and Pojar, 1991)",426,Podzolic,50.08654404,124.0888519,NA,2,Hh,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,,,,1539.0,,1539.0,,False
3860,"BEC (Meidinger and Pojar, 1991)",426,Podzolic,50.08654404,124.0888519,NA,3,Rocks,Mineral,0.0,-25.0,25.0,0.0,1,95.0,1,,2,,,,,,,,False
3861,"BEC (Meidinger and Pojar, 1991)",426,Podzolic,50.08654404,124.0888519,NA,4,Bf,Mineral,-25.0,-55.0,30.0,1.38,1,35.0,1,1.7,2,,,,4575.0,,4575.0,,False
3862,"BEC (Meidinger and Pojar, 1991)",427,Podzolic,50.08903122,124.0873032,NA,1,Ln,Organic,5.0,3.0,2.0,0.14,1,0.0,1,43.21,2,55.0,5.0,60.0,1210.0,13898.0,1210.0,138.98,True
3863,"BEC (Meidinger and Pojar, 1991)",427,Podzolic,50.08903122,124.0873032,NA,2,Fa,Organic,3.0,1.0,2.0,0.14,1,0.0,1,43.21,2,,,,1210.0,,1210.0,,False
3864,"BEC (Meidinger and Pojar, 1991)",427,Podzolic,50.08903122,124.0873032,NA,3,Hh,Organic,1.0,0.0,1.0,0.14,1,0.0,1,36.65,2,,,,513.0,,513.0,,False
3865,"BEC (Meidinger and Pojar, 1991)",427,Podzolic,50.08903122,124.0873032,NA,4,Ah,Mineral,0.0,-12.0,12.0,1.31,1,7.0,1,4.74,2,,,,6930.0,,6930.0,,False
3866,"BEC (Meidinger and Pojar, 1991)",427,Podzolic,50.08903122,124.0873032,NA,5,Bf,Mineral,-12.0,-55.0,43.0,1.38,1,60.0,1,1.7,2,,,,4035.0,,4035.0,,False
3867,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,1,Lv,Organic,12.0,10.0,2.0,0.11,1,0.0,1,25.58,2,23.0,12.0,35.0,563.0,17408.0,563.0,174.08,True
3868,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,2,Fz,Organic,10.0,9.0,1.0,0.11,1,0.0,1,25.58,2,,,,281.0,,281.0,,False
3869,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,3,Hz,Organic,9.0,0.0,9.0,0.55,1,0.0,1,19.02,2,,,,9415.0,,9415.0,,False
3870,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,4,Ahj,Mineral,0.0,-6.0,6.0,0.97,1,20.0,1,7.94,2,,,,3697.0,,3697.0,,False
3871,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,5,Bf,Mineral,-6.0,-23.0,17.0,1.1,1,35.0,1,2.84,2,,,,3452.0,,3452.0,,False
3872,"BEC (Meidinger and Pojar, 1991)",428,Regosolic,49.42647171,124.7535019,NA,6,Bfc,Mineral,-23.0,-23.0,0.0,1.1,1,40.0,1,2.84,2,,,,0.0,,0.0,,False
3873,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,1,Lv,Organic,3.0,1.0,2.0,0.16,1,0.0,1,37.4,2,50.0,3.0,53.0,1197.0,6531.0,1197.0,65.31,True
3874,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,2,H,Organic,1.0,0.0,1.0,0.16,1,0.0,1,30.85,2,,,,494.0,,494.0,,False
3875,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,3,Ah,Mineral,0.0,-13.0,13.0,1.07,1,80.0,1,3.36,2,,,,935.0,,935.0,,False
3876,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,4,Ahj,Mineral,-13.0,-24.0,11.0,1.07,1,50.0,1,3.36,2,,,,1977.0,,1977.0,,False
3877,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,5,Bf,Mineral,-24.0,-50.0,26.0,1.03,1,40.0,1,1.2,2,,,,1928.0,,1928.0,,False
3878,"BEC (Meidinger and Pojar, 1991)",429,Brunisolic,49.42618942,124.7544022,NA,6,Ccg,Mineral,-50.0,-50.0,0.0,1.38,1,0.0,1,0.39,2,,,,0.0,,0.0,,False
3879,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,1,L,Organic,15.0,12.0,3.0,0.16,1,0.0,1,37.4,2,48.0,15.0,63.0,1795.0,15067.0,1795.0,150.67,True
3880,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,2,F,Organic,12.0,2.0,10.0,0.16,1,0.0,1,37.4,2,,,,5984.0,,5984.0,,False
3881,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,3,H,Organic,2.0,0.0,2.0,0.16,1,0.0,1,30.85,2,,,,987.0,,987.0,,False
3882,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,4,Ah,Mineral,0.0,-8.0,8.0,1.07,1,15.0,1,3.36,2,,,,2445.0,,2445.0,,False
3883,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,5,Bm,Mineral,-8.0,-40.0,32.0,1.45,1,52.0,1,1.2,2,,,,2673.0,,2673.0,,False
3884,"BEC (Meidinger and Pojar, 1991)",430,Brunisolic,49.69028091,124.4922104,NA,6,Bgj,Mineral,-40.0,-48.0,8.0,1.45,1,15.0,1,1.2,2,,,,1183.0,,1183.0,,False
3885,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,1,Fm,Organic,6.0,2.0,4.0,0.14,1,0.0,1,43.21,2,55.0,6.0,61.0,2420.0,14173.0,2420.0,141.73,True
3886,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,2,Hh,Organic,2.0,0.0,2.0,0.14,1,0.0,1,36.65,2,,,,1026.0,,1026.0,,False
3887,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,3,Ae,Mineral,0.0,-2.0,2.0,1.31,1,2.0,1,4.74,2,,,,1217.0,,1217.0,,False
3888,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,4,Bf,Mineral,-2.0,-14.0,12.0,1.38,1,2.0,1,1.7,2,,,,2759.0,,2759.0,,False
3889,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,5,Bm,Mineral,-14.0,-44.0,30.0,1.19,1,2.0,1,1.7,2,,,,5948.0,,5948.0,,False
3890,"BEC (Meidinger and Pojar, 1991)",431,Podzolic,49.44882965,124.7350006,NA,6,BC,Mineral,-44.0,-55.0,11.0,1.38,1,2.0,1,0.54,2,,,,803.0,,803.0,,False
3891,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,1,Fa,Organic,14.0,6.0,8.0,0.14,1,0.0,1,43.21,2,68.0,14.0,82.0,4840.0,22709.0,4840.0,227.09,True
3892,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,2,Hh,Organic,6.0,0.0,6.0,0.14,1,0.0,1,36.65,2,,,,3079.0,,3079.0,,False
3893,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,3,Ae,Mineral,0.0,-3.0,3.0,1.31,1,0.0,1,4.74,2,,,,1863.0,,1863.0,,False
3894,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,4,Bf1,Mineral,-3.0,-26.0,23.0,1.38,1,0.0,1,1.7,2,,,,5396.0,,5396.0,,False
3895,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,5,Bf2,Mineral,-26.0,-56.0,30.0,1.38,1,5.0,1,1.7,2,,,,6686.0,,6686.0,,False
3896,"BEC (Meidinger and Pojar, 1991)",432,Podzolic,50.27450562,123.9098129,NA,6,Bf3,Mineral,-56.0,-68.0,12.0,1.38,1,70.0,1,1.7,2,,,,845.0,,845.0,,False
3897,"BEC (Meidinger and Pojar, 1991)",433,Podzolic,49.44552994,124.7397003,NA,1,Lv,Organic,5.0,4.0,1.0,0.14,1,0.0,1,43.21,2,104.0,5.0,109.0,605.0,22467.0,605.0,220.75,True
3898,"BEC (Meidinger and Pojar, 1991)",433,Podzolic,49.44552994,124.7397003,NA,2,Fa,Organic,4.0,3.0,1.0,0.14,1,0.0,1,43.21,2,,,,605.0,,605.0,,False
3899,"BEC (Meidinger and Pojar, 1991)",433,Podzolic,49.44552994,124.7397003,NA,3,Hhi,Organic,3.0,0.0,3.0,0.14,1,0.0,1,36.65,2,,,,1539.0,,1539.0,,False
