id,source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,ccontent,total_c,ccontent_1m,total_c_1m
5778,"BEC (Meidinger and Pojar, 1991)",767,Brunisolic,55.03186035,127.7502975,NA,7,BC,826.0,,826.0,
5779,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,1,Ln,563.0,37372.0,563.0,373.72
5780,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,2,Fa,563.0,,563.0,
5781,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,3,Hz,6277.0,,6277.0,
5782,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,4,IAh,26340.0,,26340.0,
5783,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,5,B,3265.0,,3265.0,
5784,"BEC (Meidinger and Pojar, 1991)",768,Regosolic,54.27991104,128.5039978,NA,6,IIC,364.0,,364.0,
5785,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,1,Ln,844.0,12672.0,844.0,126.72
5786,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,2,Fz,563.0,,563.0,
5787,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,3,Hh,5230.0,,5230.0,
5788,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,4,IC,506.0,,506.0,
5789,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,5,IICgj,2530.0,,2530.0,
5790,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,6,Ahb,2311.0,,2311.0,
5791,"BEC (Meidinger and Pojar, 1991)",769,Regosolic,54.27811813,128.5081024,NA,7,IIICgj,688.0,,688.0,
5792,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,1,Ln,598.0,9991.0,598.0,99.91
5793,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,2,Fm,3590.0,,3590.0,
5794,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,3,Hh,494.0,,494.0,
5795,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,4,Bfj,2472.0,,2472.0,
5796,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,5,Bm,2506.0,,2506.0,
5797,"BEC (Meidinger and Pojar, 1991)",770,Brunisolic,55.04302979,127.7461014,NA,6,BC,331.0,,331.0,
5798,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,1,L,302.0,21951.0,302.0,219.51
5799,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,2,Fm,2117.0,,2117.0,
5800,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,3,Hr,6157.0,,6157.0,
5801,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,4,Ae,2670.0,,2670.0,
5802,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,5,Ah,1242.0,,1242.0,
5803,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,6,Bf,1267.0,,1267.0,
5804,"BEC (Meidinger and Pojar, 1991)",771,Podzolic,54.56303024,128.2366028,NA,7,Am,8196.0,,8196.0,
5805,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,1,L,605.0,33206.0,605.0,332.06
5806,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,2,F,1815.0,,1815.0,
5807,"BEC (Meidinger and Pojar, 1991)",772,Podzolic,54.15605164,128.6871033,NA,3,OH,30786.0,,30786.0,
5808,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,1,L,299.0,14873.0,299.0,148.73
5809,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,2,Fm,5386.0,,5386.0,
5810,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,3,Hh,987.0,,987.0,
5811,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,4,Ae,196.0,,196.0,
5812,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,5,Ah,1183.0,,1183.0,
5813,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,6,Bf,697.0,,697.0,
5814,"BEC (Meidinger and Pojar, 1991)",773,Brunisolic,54.56835938,128.2902069,NA,7,Btj,6125.0,,6125.0,
5815,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,1,Ln,299.0,7569.0,299.0,75.69
5816,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,2,Fm,1795.0,,1795.0,
5817,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,3,Ae,583.0,,583.0,
5818,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,4,B,2436.0,,2436.0,
5819,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,5,Bm,1810.0,,1810.0,
5820,"BEC (Meidinger and Pojar, 1991)",774,Brunisolic,54.86455917,128.0081024,NA,6,C,646.0,,646.0,
5821,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,1,Fm,1654.0,27627.0,1654.0,276.27
5822,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,2,Of,6615.0,,6615.0,
5823,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,3,Oh,7115.0,,7115.0,
5824,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,4,Cg,554.0,,554.0,
5825,"BEC (Meidinger and Pojar, 1991)",775,Organic,54.86481094,128.0079956,NA,5,Oh,11689.0,,11689.0,
5826,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,1,L,605.0,12438.0,605.0,124.38
5827,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,2,Fm,1815.0,,1815.0,
5828,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,3,Fq,2420.0,,2420.0,
5829,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,4,Hh,1539.0,,1539.0,
5830,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,5,Bf,2463.0,,2463.0,
5831,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,6,Bm,3257.0,,3257.0,
5832,"BEC (Meidinger and Pojar, 1991)",776,Podzolic,54.58478165,128.3291931,NA,7,BC,339.0,,339.0,
5833,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,1,L,598.0,11643.0,598.0,116.43
5834,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,2,Fa,598.0,,598.0,
5835,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,3,Hh,1481.0,,1481.0,
5836,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,4,Bm1,1740.0,,1740.0,
5837,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,5,Bm2,1392.0,,1392.0,
5838,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,6,Bmgj,4524.0,,4524.0,
5839,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,7,BC,1003.0,,1003.0,
5840,"BEC (Meidinger and Pojar, 1991)",777,Brunisolic,54.44342041,128.4721069,NA,8,C,307.0,,307.0,
5841,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,1,L,1210.0,10347.0,1210.0,103.47
5842,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,2,Fm,1815.0,,1815.0,
5843,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,3,Hr,3079.0,,3079.0,
5844,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,4,Ae,2018.0,,2018.0,
5845,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,5,Bf,1759.0,,1759.0,
5846,"BEC (Meidinger and Pojar, 1991)",778,Podzolic,54.58943939,128.3294067,NA,6,BC,466.0,,466.0,
5847,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,1,L,605.0,9983.0,605.0,99.83
5848,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,2,Fm,3630.0,,3630.0,
5849,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,3,Hr,1539.0,,1539.0,
5850,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,4,Ae,1863.0,,1863.0,
5851,"BEC (Meidinger and Pojar, 1991)",779,Podzolic,54.58880997,128.3321991,NA,5,Bf,2346.0,,2346.0,
5852,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,1,L,605.0,6348.0,605.0,63.48
5853,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,2,Fm,1815.0,,1815.0,
5854,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,3,H,513.0,,513.0,
5855,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,4,Ae,621.0,,621.0,
5856,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,5,Bf,2346.0,,2346.0,
5857,"BEC (Meidinger and Pojar, 1991)",780,Podzolic,54.44903183,128.4750061,NA,6,C,448.0,,448.0,
5858,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,1,LS,598.0,5467.0,598.0,54.67
5859,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,2,Ahc,1438.0,,1438.0,
5860,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,3,Ah,2265.0,,2265.0,
5861,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,4,Bm,1166.0,,1166.0,
5862,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,5,R,,,,
5863,"BEC (Meidinger and Pojar, 1991)",781,Brunisolic,54.49222183,128.4324951,NA,6,NA,,,,
5864,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,1,L,496.0,10199.0,496.0,101.99
5865,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,2,Fm,1487.0,,1487.0,
5866,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,3,Hh,1694.0,,1694.0,
5867,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,4,Ah,2139.0,,2139.0,
5868,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,5,Bhf,4383.0,,4383.0,
5869,"BEC (Meidinger and Pojar, 1991)",782,Podzolic,54.49610901,128.4369965,NA,6,R,,,,
5870,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,1,L,605.0,9308.0,605.0,93.08
5871,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,2,Fm,1815.0,,1815.0,
5872,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,3,H,513.0,,513.0,
5873,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,4,Ae,2173.0,,2173.0,
5874,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,5,Bf,2592.0,,2592.0,
5875,"BEC (Meidinger and Pojar, 1991)",783,Podzolic,54.58832932,128.3462067,NA,6,BC,1610.0,,1610.0,
5876,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,1,L,,0.0,,0.0
5877,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,2,Fm,,,,
5878,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,3,Hh,,,,
5879,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,4,Ae,,,,
5880,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,5,Ahe,,,,
5881,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,6,Bh,,,,
5882,"BEC (Meidinger and Pojar, 1991)",784,Podzolic,54.49721909,128.4375,NA,7,R,,,,
5883,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,1,Lv,743.0,21963.0,743.0,219.63
5884,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,2,Hh,1059.0,,1059.0,
5885,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,3,Fm,1487.0,,1487.0,
5886,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,4,Ae,5092.0,,5092.0,
5887,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,5,Bf1,6971.0,,6971.0,
5888,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,6,Bf2,4816.0,,4816.0,
5889,"BEC (Meidinger and Pojar, 1991)",785,Podzolic,54.83472061,128.1008301,NA,7,BCg,1795.0,,1795.0,
5890,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,1,L,605.0,14750.0,605.0,147.5
5891,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,2,Fm,4537.0,,4537.0,
5892,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,3,Hh,257.0,,257.0,
5893,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,4,Ae,4657.0,,4657.0,
5894,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,5,Bf,2968.0,,2968.0,
5895,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,6,Bm,1618.0,,1618.0,
5896,"BEC (Meidinger and Pojar, 1991)",786,Podzolic,54.59241104,128.3547974,NA,7,C,108.0,,108.0,
5897,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,1,L,598.0,6902.0,598.0,69.02
5898,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,2,Fm,2394.0,,2394.0,
5899,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,3,Hh,494.0,,494.0,
5900,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,4,Ae,375.0,,375.0,
5901,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,5,Bf,297.0,,297.0,
5902,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,6,Bfj,2744.0,,2744.0,
5903,"BEC (Meidinger and Pojar, 1991)",787,Brunisolic,54.59428024,128.3547058,NA,7,C,0.0,,0.0,
5904,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,1,L,827.0,25110.0,827.0,251.1
5905,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,2,F,17985.0,,17985.0,
5906,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,3,H,2707.0,,2707.0,
5907,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,4,Ae,2654.0,,2654.0,
5908,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,5,Bf,937.0,,937.0,
5909,"BEC (Meidinger and Pojar, 1991)",788,Organic,54.24111176,128.7127075,NA,6,R,,,,
5910,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,1,L,1795.0,10566.0,1795.0,105.66
5911,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,2,Fz,598.0,,598.0,
5912,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,3,Ah,5501.0,,5501.0,
5913,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,4,Bm,1313.0,,1313.0,
5914,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,5,BC,1304.0,,1304.0,
5915,"BEC (Meidinger and Pojar, 1991)",789,Brunisolic,54.74332809,128.2196045,NA,6,IIC,55.0,,55.0,
5916,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,1,Fa,299.0,2750.0,299.0,27.5
5917,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,2,Hr,247.0,,247.0,
5918,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,3,Bm,1923.0,,1923.0,
5919,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,4,R,,,,
5920,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,5,BC,281.0,,281.0,
5921,"BEC (Meidinger and Pojar, 1991)",790,Brunisolic,54.93167114,128.0350037,NA,6,S,,,,
5922,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,1,Fa,605.0,4984.0,605.0,49.84
5923,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,2,Hv,1026.0,,1026.0,
5924,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,3,Ae,2111.0,,2111.0,
5925,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,4,Bhf,1242.0,,1242.0,
5926,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,5,BCx,0.0,,0.0,
5927,"BEC (Meidinger and Pojar, 1991)",791,Podzolic,54.92943954,128.0381012,NA,6,Ls,0.0,,0.0,
5928,"BEC (Meidinger and Pojar, 1991)",792,Regosolic,54.93138885,128.0364075,NA,1,C,202.0,202.0,202.0,2.02
5929,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,1,Fz,605.0,5466.0,605.0,54.66
5930,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,2,Hh,1026.0,,1026.0,
5931,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,3,Ae,621.0,,621.0,
5932,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,4,Bm,2225.0,,2225.0,
5933,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,5,Bf,751.0,,751.0,
5934,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,6,BC,238.0,,238.0,
5935,"BEC (Meidinger and Pojar, 1991)",793,Podzolic,54.92805099,128.0399933,NA,7,L,0.0,,0.0,
5936,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,1,S,,16238.0,,162.38
5937,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,2,IOf,2735.0,,2735.0,
5938,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,3,ICg,231.0,,231.0,
5939,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,4,IIOf,6563.0,,6563.0,
5940,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,5,IICg,308.0,,308.0,
5941,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,6,IIIOm,6016.0,,6016.0,
5942,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,7,IIICg,385.0,,385.0,
5943,"BEC (Meidinger and Pojar, 1991)",794,Gleysolic,54.92889023,128.0442047,NA,8,W,,,,
5944,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,1,Fz,605.0,7295.0,605.0,72.95
5945,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,2,Hr,1539.0,,1539.0,
5946,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,3,Ae,745.0,,745.0,
5947,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,4,Bf,4317.0,,4317.0,
5948,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,5,BCgj,89.0,,89.0,
5949,"BEC (Meidinger and Pojar, 1991)",795,Podzolic,54.92943954,128.046402,NA,6,L,0.0,,0.0,
5950,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,1,Fz,605.0,12200.0,605.0,122.0
5951,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,2,Hz,2566.0,,2566.0,
5952,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,3,Ah,6706.0,,6706.0,
5953,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,4,BC,0.0,,0.0,
5954,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,5,Bf,2323.0,,2323.0,
5955,"BEC (Meidinger and Pojar, 1991)",796,Podzolic,54.92916107,128.053299,NA,6,L,0.0,,0.0,
5956,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,1,L,598.0,11851.0,598.0,118.51
5957,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,2,Fm,1795.0,,1795.0,
5958,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,3,H,987.0,,987.0,
5959,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,4,Ah,360.0,,360.0,
5960,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,5,Bgj,7656.0,,7656.0,
5961,"BEC (Meidinger and Pojar, 1991)",797,Brunisolic,54.43058014,128.5522003,NA,6,C,455.0,,455.0,
5962,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,1,L,598.0,7363.0,598.0,73.63
5963,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,2,Fm,1795.0,,1795.0,
5964,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,3,H,494.0,,494.0,
5965,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,4,Ae,417.0,,417.0,
5966,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,5,Bfj,884.0,,884.0,
5967,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,6,Bm,2610.0,,2610.0,
5968,"BEC (Meidinger and Pojar, 1991)",798,Brunisolic,54.48905945,128.4945984,NA,7,C,565.0,,565.0,
5969,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,1,L,598.0,12968.0,598.0,129.68
5970,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,2,Fm,1795.0,,1795.0,
5971,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,3,H,494.0,,494.0,
5972,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,4,Ae,833.0,,833.0,
5973,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,5,Bm,2958.0,,2958.0,
5974,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,6,Bgj,3480.0,,3480.0,
5975,"BEC (Meidinger and Pojar, 1991)",799,Brunisolic,54.43386078,128.5516052,NA,7,Btjgj,2810.0,,2810.0,
5976,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,1,L,605.0,14169.0,605.0,141.69
5977,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,2,Fm,5444.0,,5444.0,
5978,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,3,Hh,2052.0,,2052.0,
5979,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,4,Bf,1971.0,,1971.0,
5980,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,5,Bm,4097.0,,4097.0,
5981,"BEC (Meidinger and Pojar, 1991)",800,Podzolic,54.43455887,128.5518036,NA,6,Ccg,0.0,,0.0,
5982,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,1,L,605.0,14169.0,605.0,141.69
5983,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,2,Fm,5444.0,,5444.0,
5984,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,3,Hh,2052.0,,2052.0,
5985,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,4,Bf,1971.0,,1971.0,
5986,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,5,Bm,4097.0,,4097.0,
5987,"BEC (Meidinger and Pojar, 1991)",801,Podzolic,54.43460846,128.5518951,NA,6,Ccg,0.0,,0.0,
5988,"BEC (Meidinger and Pojar, 1991)",802,Gleysolic,54.92556,128.0630035,NA,1,Oh,15695.0,19183.0,15695.0,191.83
5989,"BEC (Meidinger and Pojar, 1991)",802,Gleysolic,54.92556,128.0630035,NA,2,Bg,3488.0,,3488.0,
5990,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,54.92444992,128.0653076,NA,1,L,605.0,7836.0,605.0,78.36
5991,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,54.92444992,128.0653076,NA,2,Fm,1210.0,,1210.0,
5992,"BEC (Meidinger and Pojar, 1991)",803,Podzolic,54.92444992,128.0653076,NA,3,Hr,1026.0,,1026.0,
